N65;N64
N41;N31
N33;N34
N65;N66
N19;N9
N97;N98
N21;N20
N77;N78
N2;N1
N77;N76
N13;N23
N70;N80
N89;N99
N85;N75
N65;N75
N1;N11
N57;N58
N7;N8
N25;N24
N21;N31
N25;N26
N45;N46
N48;N38
N61;N51
N41;N51
N4;N14
N30;N40
N10;N20
N37;N38
N61;N62
N94;N93
N17;N27
N89;N79
N37;N36
N41;N42
N41;N40
N1;N2
N21;N11
N50;N60
N61;N71
N74;N75
N28;N27
N74;N73
N17;N18
N85;N84
N85;N86
N37;N47
N76;N77
N54;N53
N52;N42
N86;N87
N86;N85
N29;N19
N96;N86
N42;N32
N98;N97
N39;N29
N98;N99
N81;N91
N20;N10
N60;N50
N92;N82
N46;N45
N68;N69
N76;N86
N46;N47
N68;N67
N3;N4
N36;N37
N86;N96
N82;N72
N32;N42
N36;N35
N69;N59
N100;N90
N24;N23
N81;N80
N24;N25
N17;N7
N57;N47
N8;N7
N93;N94
N8;N9
N93;N92
N29;N39
N69;N68
N53;N63
N42;N52
N58;N57
N58;N59
N31;N41
N7;N17
N86;N76
N82;N92
N75;N65
N18;N17
N64;N65
N42;N41
N42;N43
N53;N54
N20;N21
N11;N1
N55;N56
N43;N44
N47;N57
N43;N42
N75;N74
N79;N89
N23;N24
N31;N21
N63;N53
N11;N12
N87;N88
N87;N86
N11;N21
N47;N46
N79;N78
N75;N85
N71;N61
N99;N98
N80;N81
N80;N90
N51;N41
N67;N66
N35;N36
N67;N68
N26;N16
N35;N34
N92;N91
N92;N93
N19;N29
N47;N37
N4;N5
N4;N3
N80;N70
N26;N25
N72;N73
N91;N81
N59;N58
N15;N16
N26;N27
N83;N84
N54;N44
N9;N8
N23;N13
N96;N95
N72;N82
N59;N69
N9;N19
N15;N5
N6;N5
N12;N11
N66;N67
N34;N35
N34;N33
N66;N65
N56;N66
N44;N43
N12;N22
N90;N100
N88;N87
N27;N17
N72;N62
N37;N27
N91;N92
N40;N30
N56;N55
N50;N40
N59;N49
N78;N79
N44;N54
N78;N77
N62;N72
N16;N15
N27;N26
N38;N37
N27;N28
N99;N89
N40;N41
N5;N15
N84;N83
N49;N59
N73;N72
N95;N96
N14;N4
N62;N61
N66;N56
N16;N26
N73;N74
N27;N37
N5;N6
N84;N85
N5;N4
N38;N48
N51;N61
N90;N80
N40;N50
N22;N12
