N11;N5
N19;N9
N28;N2
N11;N8
N8;N11
N25;N5
N13;N28
N13;N27
N21;N25
N13;N26
N23;N20
N21;N26
N2;N6
N21;N27
N13;N24
N28;N13
N28;N12
N3;N27
N28;N11
N3;N22
N11;N14
N28;N16
N3;N20
N28;N18
N7;N1
N1;N13
N11;N21
N16;N7
N16;N6
N7;N6
N25;N21
N8;N26
N8;N20
N8;N22
N26;N14
N13;N17
N23;N30
N26;N12
N26;N13
N3;N16
N22;N3
N10;N30
N3;N14
N22;N9
N22;N7
N3;N10
N11;N23
N22;N8
N26;N18
N26;N19
N26;N16
N11;N28
N13;N6
N19;N29
N6;N24
N13;N1
N4;N14
N4;N15
N19;N26
N11;N30
N4;N10
N19;N21
N13;N9
N25;N14
N4;N3
N10;N23
N26;N21
N27;N5
N26;N20
N16;N3
N19;N16
N9;N3
N4;N29
N6;N13
N10;N4
N6;N15
N18;N9
N10;N3
N6;N16
N10;N2
N10;N9
N23;N15
N10;N7
N27;N3
N23;N11
N21;N11
N15;N23
N28;N20
N1;N7
N23;N10
N24;N7
N15;N20
N21;N19
N17;N13
N24;N6
N30;N3
N28;N27
N30;N1
N20;N16
N14;N25
N14;N24
N9;N18
N14;N26
N20;N15
N15;N4
N29;N12
N15;N6
N9;N19
N6;N7
N30;N23
N6;N2
N6;N3
N29;N19
N9;N10
N2;N28
N9;N13
N27;N13
N14;N11
N29;N4
N30;N11
N30;N10
N14;N18
N3;N4
N12;N26
N12;N29
N27;N18
N12;N28
N3;N9
N3;N6
N2;N10
N26;N8
N9;N22
N27;N21
N16;N19
N27;N28
N5;N14
N5;N11
N18;N28
N18;N26
N18;N27
N23;N5
N24;N13
N7;N24
N7;N22
N24;N14
N16;N20
N20;N28
N20;N26
N1;N30
N14;N3
N14;N4
N14;N5
N16;N28
N16;N26
N5;N25
N5;N23
N20;N3
N18;N14
N5;N27
N7;N16
N20;N8
N20;N23
N3;N30
N7;N10
