N41;N36
N64;N16
N88;N56
N96;N42
N31;N9
N2;N64
N96;N45
N17;N45
N2;N68
N54;N3
N2;N69
N72;N16
N1;N17
N1;N18
N49;N76
N25;N22
N7;N2
N10;N35
N10;N37
N2;N60
N2;N50
N17;N30
N10;N34
N10;N33
N56;N12
N10;N30
N17;N38
N17;N39
N19;N2
N9;N69
N3;N93
N32;N4
N56;N43
N10;N24
N10;N21
N2;N41
N42;N96
N17;N20
N17;N23
N17;N24
N9;N31
N74;N87
N10;N18
N66;N4
N10;N19
N10;N16
N32;N21
N10;N12
N10;N11
N17;N11
N2;N34
N2;N37
N48;N52
N18;N52
N3;N74
N67;N4
N8;N53
N64;N59
N19;N84
N58;N76
N39;N24
N10;N86
N10;N85
N2;N24
N18;N2
N3;N64
N10;N81
N2;N29
N18;N1
N24;N39
N43;N92
N19;N78
N57;N14
N80;N45
N29;N2
N100;N9
N10;N76
N100;N3
N24;N29
N10;N77
N2;N10
N79;N30
N2;N14
N2;N15
N78;N2
N2;N16
N3;N53
N2;N17
N3;N54
N2;N18
N2;N19
N39;N17
N63;N39
N48;N84
N17;N5
N8;N3
N8;N5
N64;N77
N3;N46
N3;N47
N9;N75
N3;N45
N24;N10
N24;N17
N82;N99
N80;N25
N42;N49
N45;N4
N45;N3
N10;N55
N78;N19
N3;N35
N17;N1
N17;N2
N18;N10
N63;N22
N63;N24
N34;N2
N43;N45
N28;N4
N38;N17
N94;N35
N39;N63
N92;N6
N16;N72
N16;N70
N38;N21
N24;N63
N60;N92
N43;N56
N81;N5
N68;N2
N66;N38
N58;N46
N6;N24
N80;N4
N69;N9
N43;N21
N75;N99
N69;N2
N80;N2
N69;N4
N46;N3
N7;N61
N25;N92
N58;N14
N58;N15
N58;N17
N16;N2
N70;N20
N16;N50
N85;N10
N72;N76
N6;N10
N16;N64
N9;N3
N35;N4
N9;N2
N35;N3
N23;N19
N23;N17
N9;N4
N25;N80
N25;N82
N70;N16
N87;N74
N24;N44
N59;N64
N96;N94
N39;N100
N45;N97
N17;N82
N45;N96
N37;N10
N22;N25
N58;N4
N94;N70
N38;N66
N16;N45
N86;N10
N45;N83
N45;N80
N47;N3
N17;N74
N17;N76
N17;N77
N39;N97
N15;N2
N50;N45
N3;N100
N16;N10
N36;N5
N44;N24
N45;N72
N6;N61
N6;N64
N5;N17
N59;N17
N17;N67
N44;N20
N5;N10
N50;N16
N14;N2
N44;N35
N16;N28
N45;N60
N30;N79
N5;N24
N5;N25
N5;N22
N66;N54
N17;N58
N17;N59
N5;N20
N72;N45
N93;N3
N22;N63
N100;N39
N45;N50
N2;N3
N2;N4
N2;N1
N54;N91
N2;N7
N25;N5
N25;N4
N5;N36
N48;N4
N2;N5
N2;N9
N28;N16
N37;N2
N14;N58
N60;N2
N14;N57
N92;N43
N69;N93
N29;N46
N21;N32
N45;N43
N6;N75
N95;N2
N21;N38
N76;N49
N95;N5
N95;N4
N61;N7
N61;N6
N4;N10
N22;N49
N94;N96
N37;N35
N76;N58
N4;N28
N93;N69
N4;N25
N92;N20
N84;N48
N6;N92
N4;N22
N92;N25
N1;N2
N1;N3
N21;N10
N83;N4
N1;N4
N70;N99
N1;N5
N24;N2
N24;N5
N24;N6
N70;N94
N20;N17
N4;N39
N46;N58
N4;N35
N76;N72
N29;N14
N4;N32
N14;N29
N30;N20
N60;N45
N45;N14
N50;N4
N50;N2
N36;N41
N45;N17
N45;N16
N52;N48
N96;N4
N20;N11
N76;N79
N4;N45
N4;N48
N54;N66
N3;N1
N30;N12
N3;N5
N30;N10
N3;N4
N3;N2
N3;N9
N3;N8
N3;N6
N30;N17
N31;N55
N5;N81
N68;N60
N14;N45
N4;N58
N21;N43
N4;N50
N60;N68
N15;N58
N84;N19
N20;N30
N39;N4
N67;N17
N5;N95
N92;N60
N62;N4
N4;N67
N4;N69
N46;N29
N29;N24
N4;N64
N4;N66
N4;N62
N35;N10
N52;N18
N11;N10
N82;N25
N12;N56
N4;N76
N4;N80
N35;N44
N11;N17
N74;N17
N11;N20
N79;N76
N4;N83
N22;N5
N91;N54
N22;N4
N35;N37
N74;N3
N20;N44
N74;N2
N19;N23
N4;N2
N77;N17
N4;N96
N4;N1
N4;N6
N4;N5
N4;N3
N4;N95
N34;N10
N75;N6
N4;N9
N77;N10
N20;N70
N75;N9
N97;N39
N98;N78
N75;N2
N20;N76
N10;N5
N10;N4
N10;N2
N97;N45
N19;N10
N10;N6
N41;N2
N6;N3
N49;N22
N6;N4
N20;N92
N12;N10
N55;N10
N81;N10
N64;N6
N64;N4
N64;N3
N64;N2
N2;N95
N53;N8
N53;N3
N1;N42
N76;N10
N49;N42
N42;N1
N99;N82
N9;N100
N83;N45
N12;N30
N56;N88
N55;N31
N76;N17
N33;N10
N35;N94
N76;N20
N82;N17
N78;N98
N5;N3
N5;N2
N5;N1
N99;N70
N2;N80
N99;N75
N5;N4
N77;N64
N2;N74
N5;N8
N2;N75
N2;N78
N20;N5
N76;N4
