N28(12.120000000000001);N173(21.8)
N479(11.0);N378(21.33)
N52(5.0);N447(11.83)
N185(7.68);N146(13.68)
N43(6.92);N264(22.75)
N477(11.21);N31(18.97)
N63(14.2);N365(19.4)
N185(7.68);N83(13.59)
N20(13.27);N392(20.95)
N197(6.96);N204(13.39)
N11(13.24);N186(23.259999999999998)
N319(10.530000000000001);N133(22.37)
N1(0.0);N67(5.34)
N1(0.0);N320(18.93)
N129(10.9);N305(24.310000000000002)
N28(12.120000000000001);N323(20.8)
N147(12.98);N200(19.45)
N285(14.96);N361(21.17)
N425(7.77);N89(23.79)
N426(10.24);N217(23.28)
N224(15.52);N118(21.06)
N210(7.57);N465(24.19)
N314(8.92);N237(19.939999999999998)
N128(13.58);N478(19.990000000000002)
N310(7.49);N188(22.130000000000003)
N177(12.46);N200(23.15)
N43(6.92);N381(13.42)
N197(6.96);N323(25.09)
N28(12.120000000000001);N261(18.22)
N1(0.0);N386(10.44)
N1(0.0);N131(17.57)
N210(7.57);N48(26.9)
N430(7.05);N481(26.84)
N73(13.45);N22(24.43)
N479(11.0);N58(20.72)
N185(7.68);N470(15.44)
N243(5.48);N394(12.510000000000002)
N381(13.42);N481(22.28)
N185(7.68);N136(25.38)
N43(6.92);N205(15.89)
N430(7.05);N174(16.25)
N197(6.96);N387(16.8)
N83(13.59);N134(21.07)
N197(6.96);N183(21.23)
N319(10.530000000000001);N306(29.68)
N157(12.33);N297(17.33)
N398(11.030000000000001);N436(22.75)
N1(0.0);N63(14.2)
N208(12.84);N361(22.72)
N43(6.92);N68(11.98)
N409(12.42);N303(20.98)
N161(13.19);N260(18.35)
N1(0.0);N413(15.45)
N314(8.92);N82(20.07)
N131(14.280000000000001);N275(19.490000000000002)
N376(13.33);N55(21.310000000000002)
N39(13.24);N303(20.42)
N148(10.27);N304(24.78)
N398(11.030000000000001);N71(17.79)
N52(5.0);N445(16.97)
N67(5.34);N344(13.19)
N1(0.0);N76(15.91)
N215(12.219999999999999);N144(17.88)
N451(12.3);N442(32.05)
N90(11.83);N275(20.66)
N52(5.0);N104(11.82)
N4(10.58);N435(18.14)
N197(6.96);N335(24.16)
N197(6.96);N20(13.27)
N90(11.83);N345(17.060000000000002)
N477(11.21);N282(21.54)
N299(16.22);N240(21.229999999999997)
N197(6.96);N297(25.68)
N213(12.96);N169(27.05)
N1(0.0);N211(15.97)
N452(11.09);N23(26.15)
N272(12.05);N321(21.96)
N385(13.75);N323(20.67)
N43(6.92);N123(26.759999999999998)
N102(11.51);N165(23.58)
N210(7.57);N73(13.45)
N185(7.68);N109(19.84)
N1(0.0);N197(6.96)
N461(12.530000000000001);N498(28.47)
N210(7.57);N291(26.38)
N210(7.57);N100(17.18)
N210(7.57);N356(24.240000000000002)
N148(10.27);N234(17.05)
N243(5.48);N57(13.690000000000001)
N319(10.530000000000001);N392(24.29)
N192(11.13);N118(23.15)
N310(7.49);N30(22.34)
N43(6.92);N409(12.42)
N386(10.44);N301(28.450000000000003)
N102(11.51);N80(18.490000000000002)
N148(10.27);N417(17.81)
N107(12.92);N382(22.8)
N107(12.92);N93(20.17)
N425(7.77);N418(24.919999999999998)
N310(7.49);N268(27.04)
N452(11.09);N365(25.85)
N248(16.8);N356(22.52)
N243(5.48);N239(17.84)
N197(6.96);N422(12.440000000000001)
N426(10.24);N21(21.6)
N52(5.0);N40(14.72)
N44(14.34);N165(21.57)
N43(6.92);N368(22.09)
N296(14.19);N247(25.29)
N446(14.97);N85(21.39)
N148(10.27);N38(16.6)
N148(10.27);N65(24.1)
N430(7.05);N109(22.24)
N1(0.0);N479(11.0)
N477(11.21);N305(23.5)
N185(7.68);N175(17.810000000000002)
N107(12.92);N312(19.43)
N231(14.4);N369(19.66)
N1(0.0);N13(18.5)
N52(5.0);N399(14.39)
N197(6.96);N38(18.25)
N430(7.05);N242(19.23)
N104(11.82);N484(22.3)
N1(0.0);N210(7.57)
N75(11.629999999999999);N311(25.57)
N409(12.42);N188(20.15)
N181(14.07);N375(19.55)
N425(7.77);N448(22.34)
N228(12.7);N467(18.369999999999997)
N310(7.49);N143(13.71)
N477(11.21);N87(16.64)
N4(10.58);N195(19.71)
N129(10.9);N368(19.58)
N43(6.92);N25(15.2)
N494(13.18);N390(20.06)
N243(5.48);N319(10.530000000000001)
N331(14.2);N396(19.39)
N430(7.05);N3(14.77)
N197(6.96);N83(22.79)
