N11;N92
N65;N67
N80;N15
N1;N25
N11;N98
N1;N22
N1;N23
N1;N28
N49;N64
N80;N11
N10;N46
N73;N64
N49;N67
N2;N64
N49;N60
N31;N7
N2;N68
N72;N16
N31;N2
N72;N12
N48;N21
N89;N8
N65;N77
N57;N58
N1;N17
N10;N39
N49;N76
N73;N57
N7;N8
N65;N70
N7;N2
N10;N35
N89;N4
N2;N51
N49;N72
N48;N34
N72;N25
N3;N95
N57;N51
N10;N25
N73;N41
N49;N88
N2;N40
N66;N84
N66;N81
N81;N39
N2;N44
N56;N44
N57;N82
N57;N80
N57;N86
N65;N46
N65;N53
N18;N6
N56;N30
N73;N34
N81;N27
N66;N95
N81;N26
N66;N92
N56;N34
N74;N71
N2;N33
N81;N22
N49;N91
N48;N58
N55;N5
N3;N73
N63;N15
N48;N60
N57;N21
N80;N59
N11;N52
N73;N24
N73;N26
N80;N50
N64;N58
N67;N2
N39;N22
N3;N67
N2;N27
N12;N90
N39;N26
N33;N1
N48;N73
N80;N47
N73;N12
N58;N81
N73;N14
N64;N49
N39;N13
N10;N78
N64;N44
N10;N72
N64;N41
N73;N18
N11;N68
N74;N51
N81;N86
N2;N19
N39;N17
N74;N55
N90;N8
N74;N49
N57;N49
N58;N51
N58;N54
N64;N78
N79;N9
N3;N48
N10;N60
N81;N77
N79;N4
N81;N75
N81;N72
N57;N35
N57;N33
N45;N8
N80;N22
N45;N1
N10;N59
N58;N66
N64;N62
N63;N20
N3;N30
N71;N54
N59;N70
N28;N2
N28;N4
N80;N95
N75;N76
N58;N30
N3;N28
N58;N33
N3;N26
N58;N36
N3;N24
N58;N37
N66;N20
N59;N77
N92;N3
N38;N23
N59;N82
N59;N81
N71;N62
N80;N82
N57;N7
N57;N3
N39;N58
N71;N32
N75;N90
N80;N78
N69;N7
N80;N4
N69;N9
N69;N3
N80;N2
N72;N71
N58;N14
N71;N44
N35;N3
N35;N8
N66;N12
N80;N63
N71;N41
N39;N34
N58;N21
N70;N13
N39;N32
N70;N12
N70;N18
N58;N26
N10;N90
N59;N66
N68;N81
N72;N88
N72;N86
N38;N57
N65;N23
N71;N15
N82;N3
N59;N38
N71;N19
N37;N14
N59;N30
N73;N96
N66;N77
N39;N95
N37;N22
N72;N68
N59;N45
N30;N83
N30;N81
N39;N81
N66;N49
N39;N85
N59;N13
N14;N6
N14;N7
N30;N71
N14;N9
N14;N3
N67;N86
N67;N87
N39;N71
N73;N79
N38;N48
N72;N40
N66;N51
N39;N74
N59;N28
N66;N53
N65;N18
N59;N6
N59;N22
N76;N32
N93;N78
N2;N4
N45;N54
N45;N58
N61;N40
N37;N53
N37;N52
N37;N56
N81;N100
N46;N88
N60;N1
N60;N4
N93;N87
N60;N14
N21;N31
N45;N42
N30;N52
N21;N34
N61;N51
N30;N59
N14;N100
N37;N63
N61;N54
N37;N65
N44;N11
N31;N95
N22;N78
N76;N54
N93;N58
N38;N77
N46;N79
N60;N25
N36;N27
N36;N24
N94;N1
N61;N63
N61;N62
N94;N98
N37;N30
N77;N91
N31;N84
N37;N34
N22;N45
N46;N74
N76;N58
N46;N75
N46;N66
N22;N52
N36;N18
N93;N67
N76;N61
N38;N84
N60;N36
N75;N20
N30;N33
N92;N26
N61;N70
N49;N4
N75;N28
