N1;N20
N46;N10
N62;N90
N31;N28
N13;N20
N26;N83
N34;N9
N73;N68
N8;N14
N75;N77
N2;N4
N10;N46
N51;N39
N13;N28
N5;N35
N77;N75
N2;N7
N96;N43
N28;N13
N31;N5
N18;N88
N11;N12
N5;N31
N37;N2
N13;N29
N41;N20
N54;N21
N11;N21
N25;N20
N89;N3
N19;N33
N7;N2
N95;N73
N38;N28
N2;N52
N87;N91
N39;N51
N72;N26
N20;N41
N55;N65
N9;N62
N18;N76
N56;N19
N57;N51
N74;N3
N3;N94
N87;N10
N63;N47
N88;N8
N98;N79
N32;N3
N27;N64
N4;N2
N94;N18
N75;N10
N10;N27
N28;N31
N96;N21
N34;N95
N91;N87
N50;N52
N51;N95
N3;N89
N28;N38
N52;N2
N94;N3
N9;N33
N3;N83
N9;N34
N15;N19
N65;N55
N9;N49
N35;N5
N19;N15
N79;N99
N79;N98
N52;N50
N21;N96
N66;N13
N21;N100
N100;N21
N64;N27
N95;N51
N83;N3
N21;N11
N10;N16
N8;N88
N26;N35
N49;N9
N18;N59
N53;N10
N37;N42
N30;N3
N2;N37
N3;N74
N97;N5
N71;N10
N4;N39
N90;N62
N12;N11
N42;N37
N29;N13
N8;N58
N10;N87
N81;N11
N13;N67
N88;N18
N13;N66
N83;N26
N45;N16
N68;N75
N55;N10
N58;N8
N68;N73
N63;N10
N68;N70
N20;N13
N98;N95
N12;N2
N73;N95
N95;N34
N27;N10
N16;N45
N33;N9
N85;N9
N43;N96
N10;N75
N10;N71
N2;N12
N43;N14
N5;N84
N16;N10
N14;N43
N33;N19
N6;N62
N84;N5
N70;N68
N79;N60
N51;N57
N24;N18
N59;N18
N10;N63
N18;N24
N23;N5
N35;N26
N76;N18
N67;N13
N39;N4
N5;N97
N93;N18
N95;N98
N62;N6
N14;N8
N20;N25
N11;N81
N62;N9
N19;N56
N26;N72
N21;N54
N75;N68
N60;N79
N47;N63
N10;N53
N99;N79
N10;N55
N5;N23
N20;N1
N9;N85
N3;N32
N3;N30
N18;N93
N18;N94
