N1;N20
N46;N10
N63;N8
N26;N83
N34;N9
N73;N68
N10;N46
N2;N1
N51;N39
N5;N35
N2;N7
N5;N37
N31;N5
N54;N5
N9;N51
N5;N31
N77;N5
N13;N29
N37;N5
N41;N20
N11;N21
N72;N28
N25;N20
N43;N5
N89;N5
N7;N2
N38;N28
N95;N73
N5;N47
N91;N51
N87;N91
N39;N51
N72;N26
N20;N41
N19;N5
N5;N43
N56;N19
N57;N51
N74;N3
N13;N5
N88;N8
N98;N79
N32;N3
N4;N1
N10;N27
N5;N55
N34;N95
N91;N87
N50;N52
N5;N50
N28;N38
N51;N91
N5;N54
N9;N34
N9;N49
N10;N5
N35;N5
N79;N99
N79;N98
N52;N50
N66;N13
N1;N2
N9;N5
N21;N100
N100;N21
N1;N3
N21;N11
N10;N16
N8;N88
N1;N4
N1;N5
N49;N9
N18;N59
N53;N10
N37;N42
N30;N3
N55;N5
N5;N64
N5;N65
N3;N74
N97;N5
N71;N10
N9;N15
N15;N9
N6;N5
N29;N13
N42;N37
N8;N58
N50;N5
N5;N77
N81;N11
N13;N67
N21;N5
N13;N66
N83;N26
N45;N16
N18;N5
N58;N8
N68;N75
N94;N73
N68;N73
N68;N70
N5;N76
N96;N5
N98;N95
N73;N94
N64;N5
N8;N62
N73;N95
N5;N90
N12;N5
N95;N34
N27;N10
N16;N45
N3;N1
N33;N8
N85;N9
N8;N63
N47;N5
N5;N89
N10;N71
N5;N84
N16;N10
N5;N19
N65;N5
N84;N5
N8;N5
N8;N33
N5;N13
N70;N68
N5;N14
N79;N60
N51;N57
N24;N18
N5;N12
N28;N72
N5;N18
N59;N18
N18;N24
N23;N5
N67;N13
N90;N5
N5;N97
N5;N10
N93;N18
N5;N96
N95;N98
N20;N25
N11;N81
N19;N56
N14;N5
N62;N8
N26;N72
N5;N1
N5;N6
N60;N79
N75;N68
N10;N53
N5;N9
N99;N79
N5;N8
N5;N23
N5;N28
N28;N5
N20;N1
N51;N9
N9;N85
N3;N32
N76;N5
N5;N21
N3;N30
N18;N93
