N59;N72
N19;N46
N1;N23
N11;N3
N14;N66
N88;N51
N11;N91
N7;N41
N91;N63
N13;N22
N59;N78
N11;N18
N85;N73
N1;N97
N60;N2
N1;N11
N1;N17
N80;N82
N36;N79
N83;N75
N18;N77
N11;N25
N83;N71
N33;N57
N14;N87
N93;N52
N21;N84
N80;N5
N81;N38
N23;N85
N17;N21
N53;N24
N83;N81
N17;N28
N59;N56
N44;N60
N83;N6
N83;N4
N23;N14
N83;N10
N1;N7
N17;N96
N21;N15
N7;N50
N17;N98
N23;N93
N17;N13
N44;N76
N33;N62
N14;N74
N96;N90
N1;N83
N1;N80
N44;N49
N93;N39
N85;N37
N83;N29
N80;N54
N36;N43
N36;N48
N23;N69
N69;N100
N23;N64
N17;N88
N83;N27
N33;N89
N85;N26
N1;N59
N80;N42
N33;N9
N93;N40
N17;N70
N97;N61
N59;N47
N11;N67
N1;N44
N41;N12
N93;N92
N17;N65
N50;N95
N17;N68
N71;N8
N44;N20
N3;N45
N67;N16
N14;N35
N7;N19
N44;N34
N1;N36
N1;N33
N11;N86
N36;N55
N23;N53
N91;N32
N91;N30
N91;N31
N17;N58
N7;N99
N18;N94
