N1;N23
N90;N24
N79;N82
N79;N84
N94;N32
N86;N48
N91;N63
N18;N87
N63;N55
N85;N73
N1;N97
N60;N2
N1;N11
N43;N6
N1;N17
N49;N74
N6;N71
N56;N91
N85;N61
N3;N18
N18;N77
N18;N72
N33;N57
N60;N20
N75;N92
N93;N52
N56;N43
N75;N96
N32;N12
N75;N5
N75;N19
N18;N68
N18;N67
N85;N14
N48;N47
N75;N3
N8;N81
N60;N31
N76;N65
N6;N15
N24;N40
N56;N30
N6;N90
N75;N22
N94;N28
N75;N21
N49;N99
N66;N16
N56;N38
N1;N7
N94;N25
N79;N93
N75;N27
N79;N95
N33;N62
N1;N83
N1;N80
N94;N100
N49;N29
N85;N37
N51;N78
N51;N75
N85;N34
N18;N41
N94;N70
N33;N89
N85;N26
N1;N59
N33;N9
N75;N42
N8;N69
N40;N39
N75;N46
N8;N66
N94;N86
N33;N85
N33;N13
N1;N44
N6;N64
N85;N50
N71;N4
N71;N8
N3;N45
N85;N58
N85;N54
N33;N10
N71;N88
N85;N49
N1;N36
N1;N33
N49;N53
N49;N51
N79;N56
N30;N76
N60;N79
N3;N35
N94;N60
N18;N98
N18;N94
