N14;N24
N16;N30
N20;N15
N14;N21
N11;N5
N29;N12
N6;N5
N23;N27
N28;N2
N30;N21
N12;N15
N21;N24
N21;N1
N2;N6
N23;N21
N6;N9
N28;N13
N29;N7
N30;N27
N3;N25
N13;N21
N3;N23
N28;N14
N11;N16
N13;N29
N1;N10
N25;N29
N9;N26
N12;N1
N22;N30
N1;N13
N1;N15
N8;N26
N25;N24
N7;N3
N12;N29
N27;N18
N26;N14
N23;N30
N3;N11
N24;N23
N2;N17
N24;N27
N19;N1
N11;N28
N24;N26
N13;N6
N25;N18
N19;N29
N4;N2
N10;N28
N19;N21
N16;N19
N26;N25
N10;N20
N5;N12
N27;N5
N17;N25
N7;N24
N7;N20
N26;N28
N4;N27
N14;N6
N16;N20
N19;N18
N6;N14
N19;N12
N29;N20
N7;N17
N16;N22
N6;N17
N10;N2
N5;N3
N23;N15
N27;N2
N1;N2
N10;N14
N24;N4
N21;N15
N17;N10
N21;N18
N28;N6
N1;N8
N5;N26
N30;N5
N20;N3
N7;N16
N17;N16
N15;N29
