N74;N29
N8;N95
N35;N80
N68;N78
N52;N87
N84;N37
N95;N100
N43;N86
N8;N14
N60;N46
N45;N55
N64;N10
N13;N24
N84;N38
N83;N26
N15;N33
N74;N65
N68;N31
N6;N77
N86;N91
N67;N60
N1;N56
N75;N84
N27;N19
N8;N68
N71;N62
N8;N20
N8;N64
N38;N27
N6;N75
N47;N43
N2;N54
N3;N15
N74;N94
N81;N40
N24;N21
N76;N48
N81;N82
N8;N70
N6;N22
N65;N8
N71;N34
N60;N63
N22;N81
N87;N28
N4;N59
N80;N4
N45;N72
N4;N6
N45;N76
N71;N74
N15;N90
N2;N83
N80;N7
N33;N93
N52;N2
N67;N16
N38;N47
N95;N52
N1;N30
N1;N35
N80;N25
N65;N96
N68;N88
N8;N45
N35;N9
N96;N17
N21;N53
N88;N67
N75;N69
N72;N3
N93;N5
N27;N71
N35;N13
